Wall time,Step,Value
1543806468.5491586,245587,1.0
1543806468.5492394,245661,1.0
1543806471.0902803,245811,0.0
1543806509.3601499,250694,1.0
1543806637.115753,266357,1.0
1543806762.1639376,281223,2.0
1543806762.1640935,281269,0.0
1543806790.843343,284763,0.0
1543806845.5053136,291097,1.0
1543806886.768483,295940,3.0
1543806902.3109703,298111,1.0
1543806909.9883776,298869,2.0
1543806992.6927238,308626,0.0
1543807015.6118877,311348,1.0
1543807038.6888118,313899,1.0
1543807080.21247,318607,4.0
1543807124.289404,324009,1.0
1543807194.145152,332054,1.0
1543807219.9790146,335150,1.0
1543807222.6367102,335525,2.0
1543807292.695265,344113,1.0
1543807292.6953468,344191,0.0
1543807352.8116698,351147,1.0
1543807417.2017932,358908,1.0
1543807430.1274686,360366,1.0
1543807448.004301,362583,2.0
1543807543.7860131,373942,0.0
1543807548.7578025,374488,3.0
1543807556.3205066,375312,1.0
1543807641.5702152,385700,1.0
1543807652.1389296,386735,2.0
1543807680.4395602,389969,1.0
1543807690.8063135,391108,2.0
1543807724.9087954,395063,1.0
1543807789.3980308,402816,2.0
1543807838.4321072,408598,1.0
1543807840.989381,408751,2.0
1543807874.8080883,412612,0.0
1543807890.7020745,414576,0.0
1543807958.0567052,422225,1.0
1543808019.765852,429594,1.0
1543808032.4754233,431019,2.0
1543808042.5255442,432322,0.0
1543808092.962879,438466,1.0
1543808187.2201355,450071,3.0
1543808277.9381652,460882,1.0
1543808303.3123972,463853,0.0
1543808362.1784866,470646,1.0
1543808377.4416313,472432,1.0
1543808408.1532753,476317,1.0
1543808415.8527231,476933,2.0
1543808441.8838184,480094,1.0
1543808457.451965,481908,1.0
1543808496.6229122,486231,1.0
1543808515.1109293,488210,2.0
1543808592.9992006,497700,2.0
1543808600.758166,498752,5.0
1543808645.0533047,504088,4.0
1543808652.8609788,504912,0.0
1543808657.9469726,505376,1.0
1543808668.3184433,506493,1.0
1543808711.8451345,511811,1.0
1543808727.336542,513642,2.0
1543808732.4346068,514387,2.0
1543808758.6097877,517184,0.0
1543808870.0360222,530001,2.0
1543808911.9566057,534839,0.0
1543808935.2598786,537533,1.0
1543808982.090919,543312,3.0
1543809010.7978587,546627,3.0
1543809013.3433926,546857,1.0
1543809023.6248488,548033,2.0
1543809054.5807114,551540,3.0
1543809127.6007895,560000,0.0
1543809135.4113348,560855,4.0
1543809145.8874435,562124,1.0
1543809231.1866004,572229,2.0
1543809254.7650893,574988,1.0
1543809272.8338666,577312,1.0
1543809345.1608377,585903,2.0
1543809352.9209454,586587,1.0
1543809383.8925734,590183,1.0
1543809458.4856758,599144,0.0
1543809505.1389396,604781,1.0
1543809538.2787814,609048,1.0
1543809553.5677748,610946,1.0
1543809571.9229603,613023,1.0
1543809605.764513,617200,4.0
1543809613.3422394,617943,0.0
1543809615.8665729,618188,1.0
1543809626.2499418,619345,1.0
1543809646.9684827,621959,1.0
1543809788.8757565,639072,2.0
1543809793.86693,639761,0.0
1543809847.9735117,646022,0.0
1543809870.9564412,648545,1.0
1543809876.0608954,649356,0.0
1543809906.8763797,652861,1.0
1543810037.2213266,668859,0.0
1543810063.3500926,671675,1.0
1543810091.4188647,675165,1.0
1543810173.1270463,684722,3.0
1543810201.3622007,688030,1.0
1543810206.4473968,688590,2.0
1543810323.1709898,703288,1.0
1543810351.6425414,706756,0.0
1543810356.7586737,707217,4.0
1543810367.0332272,708366,3.0
1543810444.6420102,717629,1.0
1543810444.642141,717774,1.0
1543810467.8996418,720453,0.0
1543810475.6154215,721207,0.0
1543810524.7220585,727150,2.0
1543810558.2065053,731274,4.0
1543810592.1591687,735536,2.0
1543810640.8671665,741334,2.0
1543810756.8731968,756449,0.0
1543810809.6382568,762989,4.0
1543810832.4074767,765762,2.0
1543810835.0353694,766120,2.0
1543810850.4693017,767891,0.0
1543810855.5610073,768377,1.0
1543810889.3054569,772523,0.0
1543810894.5603948,772989,0.0
1543810932.0598738,777762,2.0
1543811087.8142478,796476,2.0
1543811134.3721585,802106,2.0
1543811169.917766,806830,4.0
1543811226.1964471,813866,1.0
1543811252.391337,816873,4.0
1543811283.6028564,821063,2.0
1543811363.9901345,831565,2.0
1543811366.5473406,831892,1.0
1543811371.6620054,832537,1.0
1543811417.887572,837950,2.0
1543811440.8553965,840666,2.0
1543811462.0866113,843025,1.0
1543811482.6267924,845479,1.0
1543811623.270327,863044,0.0
1543811679.6759734,869827,3.0
1543811798.8857722,884661,1.0
1543811819.665549,887186,1.0
1543811888.8131425,895630,2.0
1543811978.5951128,906629,1.0
1543811981.0830197,907017,0.0
1543812069.1782107,917468,1.0
1543812071.7557292,917792,0.0
