Wall time,Step,Value
1543805125.1569927,2793,0.1908920556306839
1543805132.7054517,3816,-0.0018561221659183502
1543805161.7192917,8049,-0.007989853620529175
1543805169.1453197,9194,0.2304288148880005
1543805174.782805,10061,-0.013676805421710014
1543805182.5203292,11157,0.249216690659523
1543805237.2296755,17775,-0.07677509635686874
1543805284.6882644,23510,0.2629735767841339
1543805291.945449,24357,0.0659564808011055
1543805299.1027176,25286,-0.0577109232544899
1543805344.3725643,30568,-0.029933713376522064
1543805365.992644,33193,-0.0239824578166008
1543805429.6157188,40857,-0.05126342922449112
1543805441.4472363,42422,0.11892044544219971
1543805455.7053506,44117,-0.08660639822483063
1543805566.8910275,57723,0.2813575565814972
1543805575.7895443,58704,0.17218610644340515
1543805725.3858254,77130,0.029364600777626038
1543805751.2307703,80239,-0.046159666031599045
1543805822.0359426,88932,-0.07653563469648361
1543805845.7305875,91991,0.04485782980918884
1543805877.7473552,95958,-0.012290775775909424
1543805932.4557478,102931,0.09636012464761734
1543805960.2007987,106107,0.012707620859146118
1543805972.092449,107634,0.014893665909767151
1543806003.1412106,111480,-0.0016032084822654724
1543806075.482451,121135,0.17200139164924622
1543806077.6331456,121354,-0.031494177877902985
1543806098.4601886,123867,-0.0704169049859047
1543806114.8121283,125745,-0.01991068199276924
1543806141.88504,129328,0.029889635741710663
1543806185.6351137,135284,-0.08017526566982269
1543806233.893506,141412,-0.09335872530937195
1543806238.808125,142057,-0.13377481698989868
1543806272.9010174,146483,0.07674185186624527
1543806288.998336,148658,-0.026406556367874146
1543806294.3334577,149473,0.06764140725135803
1543806334.7293088,155142,0.16011753678321838
1543806388.3202367,162029,-0.132904052734375
1543806397.1303875,163125,-0.04027451574802399
1543806443.8651252,169197,-0.11904662847518921
1543806473.975611,172985,-0.01649165153503418
1543806487.1977699,174538,0.006613649427890778
1543806608.1700008,190073,-0.0031237397342920303
1543806619.6839323,191597,-0.20139244198799133
1543806681.8881645,199471,0.19064657390117645
1543806691.1097713,200547,-0.023148544132709503
1543806698.541358,201551,-0.02454712986946106
1543806775.125406,211312,-0.09263933449983597
1543806780.089965,211921,0.04217744618654251
1543806842.1363466,219504,0.03240201622247696
1543806871.5816073,222935,0.22973912954330444
1543806890.6951468,225299,0.2064427137374878
1543806979.4494476,236135,-0.09747840464115143
1543807003.450259,239129,-0.0057228729128837585
1543807193.6494052,262127,-0.03158223628997803
1543807249.5659318,268997,-0.15389849245548248
1543807266.7986143,270862,0.1846892386674881
1543807281.1921794,272663,-0.0330505445599556
1543807374.7797124,283837,-0.1004665344953537
1543807419.2777731,289400,-0.033546701073646545
1543807473.164635,296149,0.18913120031356812
1543807586.1990962,309863,-0.12048964202404022
1543807623.4769914,314191,0.11553014069795609
1543807657.1259809,318292,0.0677688717842102
1543807691.1544144,322624,-0.16682524979114532
1543807993.7794828,359858,0.09588009119033813
1543808010.320364,361895,0.008614357560873032
1543808024.3092794,363540,0.08530402183532715
1543808072.9546394,369658,-0.21663227677345276
1543808101.058993,373212,0.028044603765010834
1543808113.2399993,374725,0.2364196628332138
1543808145.0319462,378617,0.009913738816976547
1543808151.5401132,379262,0.050901733338832855
1543808180.7303226,383132,0.03121788427233696
1543808180.938421,383180,0.022075925022363663
1543808192.293678,384653,0.06926818192005157
1543808225.761617,388671,0.2657075822353363
1543808235.4952707,389788,-0.04378928989171982
1543808261.9577787,393148,0.19371861219406128
1543808342.4154043,402861,-0.05243048816919327
1543808403.400563,410355,0.14836348593235016
1543808416.3097365,411819,0.0007731691002845764
1543808421.0551736,412413,0.018579978495836258
1543808567.4620779,429872,0.056692950427532196
1543808579.6059897,431185,0.08501920104026794
1543808589.6659224,432401,-0.029099881649017334
1543808627.3637588,436963,-0.09496663510799408
1543808632.2228224,437556,0.1032528504729271
1543808701.6401587,446024,0.07297089695930481
1543808722.4061885,448764,0.0198647603392601
1543808722.5547724,448796,-0.14066651463508606
1543808729.274513,449615,0.09847977012395859
1543808774.8734436,455257,-0.05460038781166077
1543808792.066356,457286,-0.027433134615421295
1543808824.0140083,461141,-0.030227534472942352
1543808873.8031569,467053,0.023583166301250458
1543808894.8354132,469714,0.13078677654266357
1543808961.893173,477555,-0.032459475100040436
1543808967.3295717,478188,0.04687342420220375
1543809115.0184345,496125,-0.1793488711118698
1543809115.0957654,496141,-0.16399778425693512
1543809241.95886,511199,0.09363946318626404
1543809388.6250548,528561,0.12980744242668152
1543809455.2751532,536417,0.041157316416502
1543809459.7274902,537040,0.06751606613397598
1543809469.9094534,538292,-0.04323558136820793
1543809491.96065,540930,0.17765861749649048
1543809500.6182468,542074,0.02117118425667286
1543809589.758101,552925,-0.26065605878829956
1543809617.5081637,556137,0.08624294400215149
1543809620.8584142,556582,0.02361123263835907
1543809643.6637359,559341,-0.036874353885650635
1543809691.5329387,565008,0.010670781135559082
1543809714.3773463,567674,0.04631961137056351
1543809729.1392787,569418,-0.09316367655992508
1543809731.7247274,569707,0.179168701171875
1543809838.9328275,583007,-0.03890031576156616
1543809845.499779,583682,0.017373446375131607
1543809914.3797169,591544,0.21971136331558228
1543809923.6182132,592602,0.10657372325658798
1543810001.3313196,601955,-0.023201555013656616
1543810037.1321225,605943,0.09812423586845398
1543810053.1675205,608027,-0.022407714277505875
1543810073.4419026,610395,-0.022854916751384735
1543810075.2709517,610574,0.01859620027244091
1543810095.5106258,612866,0.11271925270557404
1543810118.5583565,615567,-0.07918081432580948
1543810148.6387527,619023,-0.01472567394375801
1543810153.281761,619583,-0.0048034340143203735
1543810205.540917,626049,-0.06478134542703629
1543810207.655517,626317,0.03680766001343727
1543810213.072799,626949,-0.0025943145155906677
1543810221.1969235,627999,-0.2587534189224243
1543810228.1085534,628747,-0.1800624579191208
1543810233.6313405,629485,-0.06921365857124329
1543810253.376431,631753,-0.10332372784614563
1543810303.6318362,638031,0.17937099933624268
1543810328.7909038,641133,0.07756911218166351
1543810340.8727217,642623,0.10159090161323547
1543810459.1254506,656483,-0.10095319896936417
1543810479.5938177,658853,-0.02151310071349144
1543810554.2353497,667669,-0.06844670325517654
1543810567.2306664,669161,-0.11113336682319641
1543810660.2431986,680531,-0.004572883248329163
1543810664.9923213,681062,0.13394087553024292
1543810694.2942357,684734,-0.015684232115745544
1543810749.4182312,691621,-0.05560649186372757
1543810793.9061768,697324,0.142890065908432
1543810835.838441,702645,0.07877694815397263
1543810853.6144512,704773,-0.1417272686958313
1543810945.4579036,715479,0.06343991309404373
1543810988.3286753,720295,-0.059177592396736145
