Wall time,Step,Value
1543804502.7039666,2911,0.9094190001487732
1543804508.7001245,3961,1.4301714897155762
1543804531.700099,8389,1.0963540077209473
1543804537.6308334,9479,1.221412181854248
1543804542.1809068,10330,1.309969425201416
1543804548.1965163,11457,0.7326084971427917
1543804631.5985534,23723,2.3016233444213867
1543804637.8477254,24744,1.4008662700653076
1543804644.1776032,25628,1.3797835111618042
1543804693.122793,31005,1.3048174381256104
1543804718.0969,33594,2.5238795280456543
1543804787.89341,41348,2.871128797531128
1543804800.6299124,42829,2.669194459915161
1543804815.9217663,44555,1.9436125755310059
1543804937.9501135,59136,3.0950136184692383
1543804948.45974,60567,2.8919458389282227
1543805100.1134787,79659,3.4882378578186035
1543805128.7128696,83174,3.027006149291992
1543805205.6437905,92323,4.222248077392578
1543805230.7043743,95274,3.3912224769592285
1543805264.6358032,99409,3.308513879776001
1543805322.8387792,106651,3.3950014114379883
1543805352.1969,110215,3.378004312515259
1543805365.3052702,111737,2.383779525756836
1543805397.789336,115813,2.6820549964904785
1543805476.1491592,125275,3.151455879211426
1543805478.2919521,125535,4.429028511047363
1543805500.9428535,128375,4.274127960205078
1543805518.4995594,130344,4.389068603515625
1543805549.1509643,133768,2.411755084991455
1543805597.1818397,139540,2.4998297691345215
1543805649.6240947,145750,4.2919464111328125
1543805654.8653784,146476,3.9206647872924805
1543805691.5963962,151067,3.7278614044189453
1543805709.5372047,153176,3.987231731414795
1543805715.36158,153976,3.6927571296691895
1543805759.8375158,159440,4.502355575561523
1543805818.4603474,166507,3.0871825218200684
1543805827.76128,167646,1.8126552104949951
1543805878.556692,174127,3.355665922164917
1543805911.821975,177928,3.2919669151306152
1543805926.0921495,179515,2.8732285499572754
1543806058.38487,195841,1.7060370445251465
1543806071.0705009,197522,1.6746609210968018
1543806139.3763418,206012,2.7271111011505127
1543806149.2644005,207171,2.550898551940918
1543806157.2186,208180,2.6043710708618164
1543806238.555198,217916,0.9191602468490601
1543806243.717991,218636,2.513190507888794
1543806308.4646106,226365,1.5471429824829102
1543806339.3541312,230058,1.7856671810150146
1543806359.428893,232414,2.535893440246582
1543806451.8612928,243501,1.9429131746292114
1543806477.08704,246496,2.2296667098999023
1543806677.664925,271027,2.0098319053649902
1543806737.085904,278355,2.2417995929718018
1543806755.1524832,280436,1.939538836479187
1543806770.7397065,282271,2.1914467811584473
1543806869.0375993,293837,3.185697078704834
1543806915.4232757,299492,1.667168378829956
1543806972.157641,306339,2.2715678215026855
1543807091.462079,320034,3.2765090465545654
1543807130.1768026,324600,3.7512404918670654
1543807166.147163,328741,3.448535680770874
1543807202.5120726,332975,2.642758846282959
1543807524.1971338,371580,3.267195701599121
1543807541.9156857,373547,2.6174216270446777
1543807556.595424,375353,3.732863426208496
1543807609.3561025,381739,2.3040404319763184
1543807639.2355638,385194,2.10225772857666
1543807652.3881505,386686,2.3820548057556152
1543807686.589035,390590,2.517659902572632
1543807693.6171367,391293,2.04935884475708
1543807725.8382301,395232,3.6911392211914062
1543807726.0912364,395280,4.0076823234558105
1543807738.5725834,396600,3.0207881927490234
1543807774.7825265,401037,3.5434908866882324
1543807784.9786663,402275,3.6995058059692383
1543807813.4249988,405558,2.4502511024475098
1543807899.349322,415332,2.554614782333374
1543807963.6625352,422758,3.2935245037078857
1543807976.9805386,424383,4.427740097045898
1543807981.7974763,425067,2.3421359062194824
1543808129.0823152,442970,1.8764822483062744
1543808141.4495769,444466,2.2370524406433105
1543808151.8754818,445790,1.6952753067016602
1543808190.1759171,450443,1.373265027999878
1543808195.1131632,451004,3.6798057556152344
1543808265.818708,459347,3.5289218425750732
1543808286.5199268,461875,2.6734611988067627
1543808286.6865013,461907,2.4670841693878174
1543808293.46196,462564,1.5367553234100342
1543808340.3766253,468039,2.324991464614868
1543808357.56851,470070,2.974358320236206
1543808390.7952127,473868,1.6245464086532593
1543808442.3410327,480012,2.261289358139038
1543808463.8143682,482528,2.594393730163574
1543808533.622998,490332,3.5097463130950928
1543808539.072251,490989,3.075995445251465
1543808692.5114632,509494,2.7073452472686768
1543808692.5869875,509510,2.4675076007843018
1543808823.8161333,524636,3.87150239944458
1543808975.5632162,542409,2.7870869636535645
1543809044.923607,550431,2.6725594997406006
1543809049.7163439,550989,2.146869659423828
1543809060.2981434,552199,4.095632553100586
1543809083.3384109,554789,2.8995141983032227
1543809092.1766052,555948,2.0857889652252197
1543809185.4145923,566884,1.9859108924865723
1543809213.4944565,570168,3.607123851776123
1543809217.0497441,570588,4.567819595336914
1543809240.2027483,573271,3.4037599563598633
1543809289.001768,579144,4.462921142578125
1543809311.7172823,581722,2.370382070541382
1543809327.077641,583570,2.6151788234710693
1543809329.5299468,583884,2.5109786987304688
1543809439.1097965,596903,3.3877243995666504
1543809445.7803109,597633,3.2061703205108643
1543809515.9766498,606131,3.707909345626831
1543809525.6074827,607474,4.226336479187012
1543809606.0246954,617013,4.148214817047119
1543809641.9844816,621154,3.3836584091186523
1543809657.9227061,623283,1.6044297218322754
1543809679.1129615,625927,4.001247406005859
1543809681.0632975,626094,3.7849886417388916
1543809701.9687517,628672,2.207697868347168
1543809725.3260045,631353,2.2432425022125244
1543809756.726358,635271,2.368102550506592
1543809761.5543327,635772,2.7913904190063477
1543809815.0411162,642275,3.59462833404541
1543809817.2911599,642484,2.615534782409668
1543809822.8621736,643085,4.185277462005615
1543809831.115174,644149,2.700871706008911
1543809838.091487,644780,2.356036424636841
1543809843.6200876,645457,4.537981986999512
1543809863.7256763,647678,2.731698513031006
1543809915.2808423,653690,2.832981586456299
1543809940.894743,656960,1.3763676881790161
1543809953.1465673,658481,3.9801621437072754
1543810074.2897618,673035,3.261077880859375
1543810094.8559856,675438,3.895314931869507
1543810170.5683706,684293,3.1560935974121094
1543810183.9485168,685904,3.1263928413391113
1543810280.0356495,697691,3.6339261531829834
1543810284.8182516,698395,3.4863953590393066
1543810315.6082537,702086,3.0501389503479004
1543810372.36844,708950,3.356165885925293
1543810419.0812268,714451,2.958900213241577
1543810463.1020834,719784,2.7505180835723877
1543810481.251736,721797,3.296191453933716
1543810574.4577844,733172,3.1449646949768066
1543810618.2171085,738388,3.067584753036499
1543810636.592615,740687,2.25360369682312
1543810708.910947,749763,2.96482253074646
1543810772.8216233,758244,3.7067811489105225
1543810805.0547454,762342,1.7416937351226807
1543810866.61,769745,2.5993714332580566
1543810899.8852298,773538,2.66318416595459
1543810934.6250355,777922,2.3088974952697754
1543810945.8542564,779326,2.998136043548584
1543810985.9430053,784251,2.410831928253174
1543811022.092935,788715,3.306920051574707
1543811064.8654706,793704,2.9082589149475098
1543811160.2942708,805513,4.3460001945495605
1543811210.924306,811693,2.864802122116089
1543811213.692905,812065,3.2495005130767822
1543811383.0751173,833703,3.388056516647339
1543811402.9434786,835959,2.7721023559570312
1543811414.0470767,837407,3.0856235027313232
1543811429.1676884,839198,3.1095824241638184
1543811460.2093632,842762,3.5729949474334717
1543811472.927469,844238,2.857440233230591
1543811493.4377365,846723,3.221989870071411
1543811493.9960585,846835,3.536168098449707
1543811501.263861,847794,3.114220142364502
1543811510.5806766,848838,2.2858433723449707
1543811592.3611734,859063,3.7219977378845215
1543811615.85281,862051,3.9541540145874023
1543811680.7289174,870019,3.273036003112793
1543811703.3641388,872651,3.119014263153076
1543811727.2202168,875532,2.8928380012512207
1543811836.0636475,889147,2.1865124702453613
1543811848.948998,890625,2.2676634788513184
1543811991.888049,907998,2.4728565216064453
1543812046.728692,914490,2.245577335357666
1543812064.1211777,916673,3.0279712677001953
1543812100.0725737,921181,2.2740721702575684
1543812133.696956,925295,2.711442708969116
1543812307.782327,946481,3.3340532779693604
1543812320.6055238,948000,2.452765703201294
1543812340.8811002,950724,2.4770541191101074
1543812426.368915,960790,2.54257869720459
1543812434.2814486,961765,2.622084140777588
1543812555.7254128,977019,2.5353565216064453
1543812581.3084285,979881,1.3258116245269775
1543812605.6528764,982835,3.0744404792785645
1543812620.7416658,984595,1.9664233922958374
1543812712.8840806,995818,3.2841429710388184
1543812792.7128808,1004782,1.4985758066177368
1543812854.2694066,1012052,2.4984259605407715
1543812890.4969923,1016122,1.633434534072876
1543812895.7235494,1016708,2.3990530967712402
1543812920.242724,1019875,3.3596901893615723
1543812922.6617837,1020166,2.012202262878418
1543812979.4023535,1027366,3.3100953102111816
1543813017.5340815,1031929,1.817055583000183
1543813019.5959635,1032161,2.3976283073425293
1543813042.5592074,1035001,2.7323780059814453
1543813049.6173704,1035795,2.615382671356201
1543813191.1068375,1053486,3.394289493560791
1543813211.2055898,1056076,3.147341728210449
1543813268.0971851,1062850,2.95925235748291
1543813306.7179754,1067358,2.840400218963623
1543813342.4166205,1071787,2.965444564819336
1543813433.1653652,1082940,3.7046613693237305
1543813461.7997947,1086612,3.006195545196533
1543813476.3108408,1088273,3.008610248565674
1543813504.2786117,1091469,3.040804862976074
1543813509.4844973,1092104,2.5771262645721436
1543813586.0888157,1101502,3.357532024383545
1543813614.255889,1104910,3.6482396125793457
1543813766.075895,1123822,3.1360836029052734
1543813809.8468623,1129540,4.0479278564453125
1543813814.386597,1130193,3.527667999267578
1543813817.0054548,1130607,5.6951751708984375
1543813898.2284262,1141097,3.288626194000244
1543813904.5954099,1141910,2.88621187210083
1543813924.0552735,1144363,2.8406009674072266
1543813956.6269934,1148405,1.3363478183746338
1543814042.4856708,1159358,2.8221042156219482
1543814042.9652894,1159454,2.5264995098114014
1543814060.6295617,1161793,3.464076042175293
1543814088.6669707,1165572,3.6206576824188232
1543814206.1541274,1179584,3.255265951156616
1543814217.0242634,1181095,3.4035208225250244
1543814355.7343369,1197704,1.6444320678710938
1543814421.9621696,1205334,2.981520891189575
1543814576.6819127,1224081,3.4386672973632812
1543814602.364726,1227107,1.459963321685791
1543814634.0304942,1230875,2.5012807846069336
1543814740.7254987,1243544,4.125011444091797
1543814800.6024203,1250681,3.7579805850982666
1543814865.912032,1258811,2.801133632659912
1543814917.0949697,1264955,3.6554980278015137
1543814923.2597973,1265773,3.5511398315429688
1543814991.2415679,1273337,1.7824318408966064
1543815113.4771566,1287064,3.656846046447754
1543815145.469415,1290955,2.786421775817871
1543815151.9783576,1291825,2.682270050048828
1543815222.7918456,1300265,3.4470505714416504
1543815364.2712193,1317268,3.10068678855896
1543815380.5934315,1319237,2.512115955352783
1543815416.4040654,1323799,4.793388366699219
1543815516.6115177,1335218,3.0954525470733643
1543815519.0923033,1335479,3.425536632537842
1543815564.7589452,1340425,2.108396053314209
1543815610.6690226,1345162,2.647139072418213
1543815624.5798812,1346642,2.9539761543273926
1543815644.6176043,1349132,3.129033088684082
1543815739.0914328,1359821,2.4742202758789062
1543815760.5400887,1362047,3.8610429763793945
1543815774.1795685,1363770,3.8213343620300293
1543815833.3135319,1370576,3.0880932807922363
1543815909.649632,1379042,3.126368999481201
1543815931.924271,1381517,3.1588051319122314
1543815995.1799855,1388728,5.015392303466797
1543816003.916343,1389689,3.5400872230529785
1543816007.3775458,1390059,2.0395779609680176
1543816013.2231355,1390668,3.003045082092285
1543816018.1976066,1391228,2.5051441192626953
