Wall time,Step,Value
1543804502.7039666,2911,0.014982713386416435
1543804508.7001245,3961,0.018002338707447052
1543804531.700099,8389,0.024054333567619324
1543804537.6308334,9479,0.02056827023625374
1543804542.1809068,10330,0.007939694449305534
1543804548.1965163,11457,0.0008040805114433169
1543804631.5985534,23723,0.012049376964569092
1543804637.8477254,24744,0.002326296642422676
1543804644.1776032,25628,0.017158621922135353
1543804693.122793,31005,0.012190974317491055
1543804718.0969,33594,0.018470093607902527
1543804787.89341,41348,0.007255421485751867
1543804800.6299124,42829,0.0012182984501123428
1543804815.9217663,44555,0.0048845261335372925
1543804937.9501135,59136,0.008330019190907478
1543804948.45974,60567,0.017674395814538002
1543805100.1134787,79659,0.011878617107868195
1543805128.7128696,83174,0.019343607127666473
1543805205.6437905,92323,0.0073519498109817505
1543805230.7043743,95274,0.00908304937183857
1543805264.6358032,99409,0.0008403568062931299
1543805322.8387792,106651,0.010004829615354538
1543805352.1969,110215,0.0019361568847671151
1543805365.3052702,111737,0.003893108107149601
1543805397.789336,115813,0.009224962443113327
1543805476.1491592,125275,0.02962511032819748
1543805478.2919521,125535,0.010630553588271141
1543805500.9428535,128375,0.0013987934216856956
1543805518.4995594,130344,0.012697363272309303
1543805549.1509643,133768,0.008077474310994148
1543805597.1818397,139540,0.06026662141084671
1543805649.6240947,145750,0.010247359983623028
1543805654.8653784,146476,0.02169656753540039
1543805691.5963962,151067,0.012196484953165054
1543805709.5372047,153176,0.014052693732082844
1543805715.36158,153976,0.01686052605509758
1543805759.8375158,159440,0.0015809370670467615
1543805818.4603474,166507,0.02330338954925537
1543805827.76128,167646,0.038500551134347916
1543805878.556692,174127,0.06274127215147018
1543805911.821975,177928,0.0083701116964221
1543805926.0921495,179515,0.00035709564690478146
1543806058.38487,195841,0.005205144174396992
1543806071.0705009,197522,0.02673139050602913
1543806139.3763418,206012,0.009074000641703606
1543806149.2644005,207171,0.018457233905792236
1543806157.2186,208180,0.04080076515674591
1543806238.555198,217916,0.04421497881412506
1543806243.717991,218636,0.03149697929620743
1543806308.4646106,226365,6.234752800082788e-05
1543806339.3541312,230058,0.018909290432929993
1543806359.428893,232414,0.0032885309774428606
1543806451.8612928,243501,0.018482152372598648
1543806477.08704,246496,0.05608934909105301
1543806677.664925,271027,0.01088919211179018
1543806737.085904,278355,0.017606303095817566
1543806755.1524832,280436,0.008355371654033661
1543806770.7397065,282271,0.05985197797417641
1543806869.0375993,293837,0.0007270860951393843
1543806915.4232757,299492,0.021394431591033936
1543806972.157641,306339,0.0025103669613599777
1543807091.462079,320034,0.03632202744483948
1543807130.1768026,324600,0.005900116637349129
1543807166.147163,328741,0.009239861741662025
1543807202.5120726,332975,0.07802143692970276
1543807524.1971338,371580,0.020638305693864822
1543807541.9156857,373547,0.0388711616396904
1543807556.595424,375353,0.008803690783679485
1543807609.3561025,381739,0.017461251467466354
1543807639.2355638,385194,0.018879616633057594
1543807652.3881505,386686,0.0008942770655266941
1543807686.589035,390590,0.038059301674366
1543807693.6171367,391293,0.0029364274814724922
1543807725.8382301,395232,0.013859780505299568
1543807726.0912364,395280,0.024585837498307228
1543807738.5725834,396600,0.020681072026491165
1543807774.7825265,401037,0.010937091894447803
1543807784.9786663,402275,0.01616828516125679
1543807813.4249988,405558,0.021216925233602524
1543807899.349322,415332,0.03847706317901611
1543807963.6625352,422758,0.0066718352027237415
1543807976.9805386,424383,0.021651042625308037
1543807981.7974763,425067,0.09841960668563843
1543808129.0823152,442970,0.08759695291519165
1543808141.4495769,444466,0.00021003340953029692
1543808151.8754818,445790,0.038041677325963974
1543808190.1759171,450443,0.051790814846754074
1543808195.1131632,451004,0.03001689910888672
1543808265.818708,459347,0.0005264644278213382
1543808286.5199268,461875,0.015392255038022995
1543808286.6865013,461907,0.03358142822980881
1543808293.46196,462564,0.0012621263740584254
1543808340.3766253,468039,0.05535119026899338
1543808357.56851,470070,0.029932651668787003
1543808390.7952127,473868,0.19647811353206635
1543808442.3410327,480012,0.01664634793996811
1543808463.8143682,482528,0.022831641137599945
1543808533.622998,490332,0.020614713430404663
1543808539.072251,490989,0.03829972445964813
1543808692.5114632,509494,0.09313905239105225
1543808692.5869875,509510,0.10185271501541138
1543808823.8161333,524636,0.0027158756274729967
1543808975.5632162,542409,0.04195001348853111
1543809044.923607,550431,0.035580966621637344
1543809049.7163439,550989,0.01271563209593296
1543809060.2981434,552199,0.05045228824019432
1543809083.3384109,554789,0.0005371636361815035
1543809092.1766052,555948,0.052340757101774216
1543809185.4145923,566884,0.024850862100720406
1543809213.4944565,570168,0.03040285035967827
1543809217.0497441,570588,0.057425495237112045
1543809240.2027483,573271,0.02789442613720894
1543809289.001768,579144,0.004766082391142845
1543809311.7172823,581722,0.019087111577391624
1543809327.077641,583570,0.0009244668181054294
1543809329.5299468,583884,-2.814422583874432e-10
1543809439.1097965,596903,0.005855301395058632
1543809445.7803109,597633,0.0032644392922520638
1543809515.9766498,606131,0.00659582857042551
1543809525.6074827,607474,3.143609261790914e-10
1543809606.0246954,617013,0.0024306403938680887
1543809641.9844816,621154,0.00011414171603973955
1543809657.9227061,623283,0.041780926287174225
1543809679.1129615,625927,0.10019568353891373
1543809681.0632975,626094,0.02395794540643692
1543809701.9687517,628672,0.005853614769876003
1543809725.3260045,631353,0.03710072487592697
1543809756.726358,635271,0.05592075362801552
1543809761.5543327,635772,0.02189686894416809
1543809815.0411162,642275,0.03170601651072502
1543809817.2911599,642484,0.01830054633319378
1543809822.8621736,643085,0.004952617920935154
1543809831.115174,644149,0.01738695427775383
1543809838.091487,644780,0.010487954132258892
1543809843.6200876,645457,0.013930568471550941
1543809863.7256763,647678,0.0020154190715402365
1543809915.2808423,653690,0.012456610798835754
1543809940.894743,656960,0.06262151896953583
1543809953.1465673,658481,0.03590477257966995
1543810074.2897618,673035,0.0828123539686203
1543810094.8559856,675438,0.03954806178808212
1543810170.5683706,684293,0.0004938623169437051
1543810183.9485168,685904,0.008914300240576267
1543810280.0356495,697691,0.016482368111610413
1543810284.8182516,698395,0.0026835359167307615
1543810315.6082537,702086,0.0029639522545039654
1543810372.36844,708950,0.0031122344080358744
1543810419.0812268,714451,8.739907934796065e-05
1543810463.1020834,719784,0.023340260609984398
1543810481.251736,721797,0.014214694499969482
1543810574.4577844,733172,0.031131096184253693
1543810618.2171085,738388,5.103229505643014e-10
1543810636.592615,740687,0.01276625320315361
1543810708.910947,749763,3.636618228775035e-10
1543810772.8216233,758244,0.017253322526812553
1543810805.0547454,762342,0.005054250359535217
1543810866.61,769745,0.02375306561589241
1543810899.8852298,773538,0.03371591866016388
1543810934.6250355,777922,-1.6758638921032798e-10
1543810945.8542564,779326,0.02543826401233673
1543810985.9430053,784251,1.0391131011200372e-10
1543811022.092935,788715,0.030669741332530975
1543811064.8654706,793704,0.003878192976117134
1543811160.2942708,805513,0.035032641142606735
1543811210.924306,811693,0.004136593546718359
1543811213.692905,812065,0.01186169870197773
1543811383.0751173,833703,0.034123495221138
1543811402.9434786,835959,0.023499205708503723
1543811414.0470767,837407,0.0455392487347126
1543811429.1676884,839198,0.042209990322589874
1543811460.2093632,842762,0.014615685679018497
1543811472.927469,844238,0.046842657029628754
1543811493.4377365,846723,0.012081708759069443
1543811493.9960585,846835,0.01848364993929863
1543811501.263861,847794,0.02464435249567032
1543811510.5806766,848838,7.293224357773909e-11
1543811592.3611734,859063,7.842407279134989e-10
1543811615.85281,862051,0.059749215841293335
1543811680.7289174,870019,0.03909978270530701
1543811703.3641388,872651,0.003420248394832015
1543811727.2202168,875532,0.024531165137887
1543811836.0636475,889147,0.051219068467617035
1543811848.948998,890625,0.03473908454179764
1543811991.888049,907998,0.0021866383031010628
1543812046.728692,914490,0.01227729395031929
1543812064.1211777,916673,-9.698479519482106e-11
1543812100.0725737,921181,0.0005738765466958284
1543812133.696956,925295,0.013497831299901009
1543812307.782327,946481,0.01783278025686741
1543812320.6055238,948000,0.02922990918159485
1543812340.8811002,950724,0.04525848478078842
1543812426.368915,960790,0.019990090280771255
1543812434.2814486,961765,0.03372086584568024
1543812555.7254128,977019,0.017294825986027718
1543812581.3084285,979881,0.05756346508860588
1543812605.6528764,982835,0.04258103296160698
1543812620.7416658,984595,0.04142415523529053
1543812712.8840806,995818,0.014296738430857658
1543812792.7128808,1004782,0.014500705525279045
1543812854.2694066,1012052,0.021475352346897125
1543812890.4969923,1016122,0.05727860704064369
1543812895.7235494,1016708,0.07176749408245087
1543812920.242724,1019875,0.0017193154199048877
1543812922.6617837,1020166,0.005429948680102825
1543812979.4023535,1027366,0.09376554191112518
1543813017.5340815,1031929,0.0857439786195755
1543813019.5959635,1032161,0.06535175442695618
1543813042.5592074,1035001,0.01902604103088379
1543813049.6173704,1035795,0.0019815668929368258
1543813191.1068375,1053486,0.025999903678894043
1543813211.2055898,1056076,0.021029667928814888
1543813268.0971851,1062850,0.0021012304350733757
1543813306.7179754,1067358,0.013739526271820068
1543813342.4166205,1071787,0.04550214856863022
1543813433.1653652,1082940,0.0004386295040603727
1543813461.7997947,1086612,0.0793081521987915
1543813476.3108408,1088273,3.501425260843405e-10
1543813504.2786117,1091469,0.011599935591220856
1543813509.4844973,1092104,0.011724909767508507
1543813586.0888157,1101502,0.023174095898866653
1543813614.255889,1104910,0.012066962197422981
1543813766.075895,1123822,0.07552649825811386
1543813809.8468623,1129540,0.0443304143846035
1543813814.386597,1130193,0.026021381840109825
1543813817.0054548,1130607,0.05055522546172142
1543813898.2284262,1141097,-8.470785184400142e-10
1543813904.5954099,1141910,0.1021026149392128
1543813924.0552735,1144363,0.04552769660949707
1543813956.6269934,1148405,0.019341101869940758
1543814042.4856708,1159358,0.011380985379219055
1543814042.9652894,1159454,0.027455197647213936
1543814060.6295617,1161793,0.033880941569805145
1543814088.6669707,1165572,0.08494637906551361
1543814206.1541274,1179584,0.031433846801519394
1543814217.0242634,1181095,0.04772872105240822
1543814355.7343369,1197704,0.06931944191455841
1543814421.9621696,1205334,0.017514944076538086
1543814576.6819127,1224081,0.018081743270158768
1543814602.364726,1227107,0.08216816186904907
1543814634.0304942,1230875,0.03554762899875641
1543814740.7254987,1243544,0.014392523095011711
1543814800.6024203,1250681,0.0958455502986908
1543814865.912032,1258811,0.06579414755105972
1543814917.0949697,1264955,0.0004287929041311145
1543814923.2597973,1265773,0.0764371007680893
1543814991.2415679,1273337,8.710705151315778e-05
1543815113.4771566,1287064,0.00953521765768528
1543815145.469415,1290955,3.01320413065298e-10
1543815151.9783576,1291825,0.08980755507946014
1543815222.7918456,1300265,9.140108114813472e-10
1543815364.2712193,1317268,0.032497748732566833
1543815380.5934315,1319237,0.04722762107849121
1543815416.4040654,1323799,0.06841464340686798
1543815516.6115177,1335218,0.001226792111992836
1543815519.0923033,1335479,9.249322465620935e-05
1543815564.7589452,1340425,0.043683286756277084
1543815610.6690226,1345162,0.021559176966547966
1543815624.5798812,1346642,0.025189414620399475
1543815644.6176043,1349132,0.013998937793076038
1543815739.0914328,1359821,0.05434536933898926
1543815760.5400887,1362047,0.003975394181907177
1543815774.1795685,1363770,2.6711255429745506e-10
1543815833.3135319,1370576,0.0038984499406069517
1543815909.649632,1379042,0.015890827402472496
1543815931.924271,1381517,0.0031138467602431774
1543815995.1799855,1388728,0.0037391134537756443
1543816003.916343,1389689,0.041160669177770615
1543816007.3775458,1390059,0.06466759741306305
1543816013.2231355,1390668,0.0934976115822792
1543816018.1976066,1391228,0.09084207564592361
1543816064.2222493,1396156,0.07548202574253082
1543816083.4320087,1398158,0.00034128717379644513
1543816083.765789,1398206,0.007845388725399971
1543816141.2996721,1404362,0.009552142582833767
1543816192.6412528,1410341,0.0005682978662662208
1543816222.2665722,1413770,0.009606062434613705
1543816334.0684524,1425638,0.0024467783514410257
1543816357.516049,1428395,0.008936654776334763
1543816404.8146877,1433521,0.10555122792720795
1543816641.4386477,1458488,0.03820503130555153
1543816775.608574,1472751,0.06241351366043091
1543816824.4404175,1477985,0.0010279512498527765
1543816850.9441192,1480734,0.0005256066797301173
1543816859.8403466,1481664,0.002337884623557329
1543816881.1995873,1483703,0.031594567000865936
1543816902.7396784,1485823,0.06961953639984131
1543816904.721936,1485941,0.002835650695487857
1543816955.9938912,1491432,0.054460108280181885
1543817085.5046196,1504849,0.11335247755050659
1543817128.8727868,1509461,0.03511343151330948
1543817142.836413,1510764,-8.842984677848165e-10
1543817248.0618725,1521466,0.025366347283124924
1543817260.4499707,1522665,0.04595525190234184
1543817274.9826164,1524053,0.01144559308886528
1543817277.6709578,1524285,0.006827866658568382
1543817284.3671112,1524984,0.03805922716856003
1543817290.2436156,1525618,0.03888858109712601
1543817400.5561516,1536352,0.01788911409676075
1543817481.4859025,1544000,0.09027591347694397
1543817495.0027294,1545374,0.017731118947267532
1543817506.9434123,1546615,0.022537318989634514
1543817548.7765024,1550830,0.09025808423757553
1543817551.7792242,1551202,0.04812989383935928
1543817578.6168349,1553965,0.0702802985906601
1543817583.994821,1554440,-1.1591362591989451e-10
1543817590.591999,1555107,0.004385662265121937
1543817662.700813,1562237,0.006224560551345348
1543817666.123523,1562600,0.04162617027759552
1543817735.4685092,1569272,0.05275118723511696
1543817756.7860992,1571507,0.021591531112790108
1543817990.220371,1595468,-1.2355517720052944e-09
1543817996.222153,1596113,0.0020966939628124237
1543818010.8229058,1597623,0.0008803564705885947
1543818088.2700303,1605982,0.00571920070797205
1543818180.9441955,1615314,0.002189724240452051
1543818301.4403808,1627662,0.020235292613506317
1543818338.1270638,1631366,0.09699946641921997
1543818429.1727462,1641032,0.00014210137305781245
1543818443.7894285,1642680,0.000424155849032104
1543818505.694603,1649244,0.008956072852015495
1543818511.250684,1649781,0.0008439292432740331
1543818538.0070956,1652693,0.006012058816850185
1543818597.7056012,1658878,0.04946094751358032
1543818739.0101018,1674177,0.11211257427930832
1543818755.5136502,1675877,0.00015309415175579488
1543818781.740086,1678690,-1.1461485233121849e-10
1543818852.8545437,1686131,0.0009699098882265389
1543818903.2165601,1691202,0.0022644521668553352
1543818933.1759248,1694365,0.013410117477178574
1543818990.1263235,1700174,0.09150534868240356
1543819089.6186154,1710385,0.0012110291281715035
1543819114.7417808,1713243,0.11883589625358582
1543819213.5405378,1723096,0.005995640531182289
1543819216.5837505,1723418,0.004179686773568392
1543819329.782276,1735355,0.02169398032128811
1543819341.3535342,1736521,0.004301643930375576
1543819378.6383104,1740324,0.06265629082918167
1543819577.0114775,1760479,0.004856203682720661
1543819637.1456769,1766642,0.06516560167074203
1543819640.899915,1767128,0.07283630967140198
1543819657.4828427,1768867,0.005867369007319212
1543819728.5650158,1776287,0.05902451276779175
1543819839.6924677,1788330,0.04167073220014572
1543819850.8021526,1789670,0.0031352804508060217
1543819912.9142056,1796403,0.18055278062820435
1543819930.5477629,1798502,0.0173068605363369
1543819975.2659125,1803393,0.07863885164260864
1543820054.7777362,1811916,0.0639309361577034
